time,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode
482,1,FOLLOW,21.284996804416043,113.02811783657624,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50917.183121979564,82.81687802045796,0.0,10000.001464822173,0.0,33858.67761548779,0.9331120280841193,33858.67761548779,6,1,2
483,0,HEAD,21.20100957799407,113.99031496513729,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50646.90080892754,353.09919107239745,0.0,30000.001264552622,0.0,41797.81502556372,0.8166428710826028,41797.81502556372,6,1,2
483,1,FOLLOW,21.284175523950594,113.0274287004406,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50916.84218823402,83.15781176600633,0.0,10000.001464822173,0.0,33858.540025015296,0.9331120280841193,33858.540025015296,6,1,2
484,0,HEAD,21.19942196670436,113.99123157294277,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50646.42558285781,353.5744171421222,0.0,30000.001264552622,0.0,41797.68623966236,0.8166428710826028,41797.68623966236,6,1,2
484,1,FOLLOW,21.283354243485146,113.02673956430495,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50916.5012558739,83.49874412612195,0.0,10000.001464822173,0.0,33858.4024360232,0.9331120280841193,33858.4024360232,6,1,2
485,0,HEAD,21.19783435541465,113.99214818074825,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50645.95035825232,354.0496417476114,0.0,30000.001264552622,0.0,41797.5574553662,0.8166428710826028,41797.5574553662,6,1,2
485,1,FOLLOW,21.282532963019698,113.0260504281693,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50916.1603248992,83.83967510081972,0.0,10000.001464822173,0.0,33858.264848511484,0.9331120280841193,33858.264848511484,6,1,2
486,0,HEAD,21.196246744124938,113.99306478855372,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50645.475135111046,354.5248648888834,0.0,30000.001264552622,0.0,41797.42867267525,0.8166428710826028,41797.42867267525,6,1,2
486,1,FOLLOW,21.28171168255425,113.02536129203365,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50915.81939530991,84.18060469011454,0.0,10000.001464822173,0.0,33858.12726248014,0.9331120280841193,33858.12726248014,6,1,2
487,0,HEAD,21.194659132835227,113.9939813963592,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50644.999913433974,355.00008656595645,0.0,30000.001264552622,0.0,41797.29989158948,0.8166428710826028,41797.29989158948,6,1,2
487,1,FOLLOW,21.2808904020888,113.024672155898,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50915.478467106004,84.52153289402132,0.0,10000.001464822173,0.0,33857.98967792915,0.9331120280841193,33857.98967792915,6,1,2
488,0,HEAD,21.193071521545516,113.99489800416468,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50644.52469322108,355.4753067788488,0.0,30000.001264552622,0.0,41797.17111210889,0.8166428710826028,41797.17111210889,6,1,2
488,1,FOLLOW,21.280069121623352,113.02398301976235,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50915.13754028747,84.86245971255498,0.0,10000.001464822173,0.0,33857.852094858485,0.9331120280841193,33857.852094858485,6,1,2
489,0,HEAD,21.191483910255805,113.99581461197016,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50644.04947447235,355.95052552757863,0.0,30000.001264552622,0.0,41797.04233423344,0.8166428710826028,41797.04233423344,6,1,2
489,1,FOLLOW,21.279247841157904,113.0232938836267,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50914.79661485429,85.20338514573041,0.0,10000.001464822173,0.0,33857.71451326813,0.9331120280841193,33857.71451326813,6,1,2
490,0,HEAD,21.189896298966094,113.99673121977564,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50643.57425718776,356.42574281216423,0.0,30000.001264552622,0.0,41796.91355796312,0.8166428710826028,41796.91355796312,6,1,2
490,1,FOLLOW,21.278426560692456,113.02260474749106,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50914.45569080646,85.54430919356251,0.0,10000.001464822173,0.0,33857.57693315809,0.9331120280841193,33857.57693315809,6,1,2
491,0,HEAD,21.188308687676383,113.99764782758112,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50643.099041367306,356.9009586326239,0.0,30000.001264552622,0.0,41796.78478329794,0.8166428710826028,41796.78478329794,6,1,2
491,1,FOLLOW,21.277605280227007,113.02191561135541,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50914.11476814396,85.88523185606621,0.0,10000.001464822173,0.0,33857.43935452833,0.9331120280841193,33857.43935452833,6,1,2
492,0,HEAD,21.18672107638667,113.9985644353866,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50642.62382701095,357.3761729889758,0.0,30000.001264552622,0.0,41796.656010237835,0.8166428710826028,41796.656010237835,6,1,2
492,1,FOLLOW,21.27678399976156,113.02122647521976,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50913.773846866774,86.2261531332564,0.0,10000.001464822173,0.0,33857.301777378816,0.9331120280841193,33857.301777378816,6,1,2
493,0,HEAD,21.18513346509696,113.99948104319208,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50642.14861411869,357.85138588123823,0.0,30000.001264552622,0.0,41796.527238782845,0.8166428710826028,41796.527238782845,6,1,2
493,1,FOLLOW,21.27596271929611,113.02053733908411,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50913.432926974885,86.56707302514799,0.0,10000.001464822173,0.0,33857.16420170957,0.9331120280841193,33857.16420170957,6,1,2
494,0,HEAD,21.18354585380725,114.00039765099756,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50641.673402690496,358.3265973094295,0.0,30000.001264552622,0.0,41796.398468932915,0.8166428710826028,41796.398468932915,6,1,2
494,1,FOLLOW,21.275141438830662,113.01984820294847,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50913.09200846828,86.90799153175587,0.0,10000.001464822173,0.0,33857.02662752055,0.9331120280841193,33857.02662752055,6,1,2
495,0,HEAD,21.18195824251754,114.00131425880303,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50641.198192726355,358.8018072735677,0.0,30000.001264552622,0.0,41796.26970068805,0.8166428710826028,41796.26970068805,6,1,2
495,1,FOLLOW,21.274320158365214,113.01915906681282,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50912.75109134694,87.24890865309496,0.0,10000.001464822173,0.0,33856.88905481174,0.9331120280841193,33856.88905481174,6,1,2
496,0,HEAD,21.180370631227827,114.00223086660851,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50640.72298422625,359.2770157736712,0.0,30000.001264552622,0.0,41796.14093404821,0.8166428710826028,41796.14093404821,6,1,2
496,1,FOLLOW,21.273498877899765,113.01846993067717,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50912.41017561085,87.58982438918017,0.0,10000.001464822173,0.0,33856.75148358313,0.9331120280841193,33856.75148358313,6,1,2
497,0,HEAD,21.178783019938116,114.00314747441399,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50640.24777719017,359.7522228097583,0.0,30000.001264552622,0.0,41796.012169013404,0.8166428710826028,41796.012169013404,6,1,2
497,1,FOLLOW,21.272677597434317,113.01778079454152,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50912.06926126,87.93073874002638,0.0,10000.001464822173,0.0,33856.61391383468,0.9331120280841193,33856.61391383468,6,1,2
498,0,HEAD,21.177195408648405,114.00406408221947,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50639.77257161808,360.2274283818471,0.0,30000.001264552622,0.0,41795.883405583605,0.8166428710826028,41795.883405583605,6,1,2
498,1,FOLLOW,21.27185631696887,113.01709165840587,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50911.72834829438,88.27165170564852,0.0,10000.001464822173,0.0,33856.4763455664,0.9331120280841193,33856.4763455664,6,1,2
499,0,HEAD,21.175607797358694,114.00498069002495,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50639.29736750997,360.70263248995593,0.0,30000.001264552622,0.0,41795.7546437588,0.8166428710826028,41795.7546437588,6,1,2
499,1,FOLLOW,21.27103503650342,113.01640252227023,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50911.38743671397,88.61256328606149,0.0,10000.001464822173,0.0,33856.33877877826,0.9331120280841193,33856.33877877826,6,1,2
500,0,HEAD,21.174020186068983,114.00589729783043,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50638.82216486582,361.177835134103,0.0,30000.001264552622,0.0,41795.62588353896,0.8166428710826028,41795.62588353896,6,1,2
500,1,FOLLOW,21.270213756037972,113.01571338613458,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50911.04652651875,88.95347348128017,0.0,10000.001464822173,0.0,33856.20121347026,0.9331120280841193,33856.20121347026,6,1,2
501,0,HEAD,21.172432574779272,114.00681390563591,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50638.34696368562,361.65303631430663,0.0,30000.001264552622,0.0,41795.497124924084,0.8166428710826028,41795.497124924084,6,1,2
501,1,FOLLOW,21.269392475572523,113.01502424999893,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50910.705617708714,89.2943822913195,0.0,10000.001464822173,0.0,33856.06364964236,0.9331120280841193,33856.06364964236,6,1,2
502,0,HEAD,21.17084496348956,114.00773051344139,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50637.87176396934,362.128236030585,0.0,30000.001264552622,0.0,41795.36836791415,0.8166428710826028,41795.36836791415,6,1,2
502,1,FOLLOW,21.268571195107075,113.01433511386328,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50910.36471028384,89.63528971619435,0.0,10000.001464822173,0.0,33855.92608729455,0.9331120280841193,33855.92608729455,6,1,2
503,0,HEAD,21.16925735219985,114.00864712124687,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50637.39656571697,362.6034342829564,0.0,30000.001264552622,0.0,41795.23961250915,0.8166428710826028,41795.23961250915,6,1,2
503,1,FOLLOW,21.267749914641627,113.01364597772763,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50910.02380424411,89.97619575591965,0.0,10000.001464822173,0.0,33855.78852642682,0.9331120280841193,33855.78852642682,6,1,2
504,0,HEAD,21.16766974091014,114.00956372905235,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50636.92136892849,363.0786310714391,0.0,30000.001264552622,0.0,41795.11085870905,0.8166428710826028,41795.11085870905,6,1,2
504,1,FOLLOW,21.26692863417618,113.01295684159199,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50909.68289958952,90.31710041051028,0.0,10000.001464822173,0.0,33855.65096703915,0.9331120280841193,33855.65096703915,6,1,2
505,0,HEAD,21.166082129620428,114.01048033685782,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50636.44617360388,363.55382639605125,0.0,30000.001264552622,0.0,41794.982106513846,0.8166428710826028,41794.982106513846,6,1,2
505,1,FOLLOW,21.26610735371073,113.01226770545634,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50909.34199632005,90.65800367998115,0.0,10000.001464822173,0.0,33855.51340913151,0.9331120280841193,33855.51340913151,6,1,2
506,0,HEAD,21.164494518330716,114.0113969446633,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50635.97097974312,364.0290202568111,0.0,30000.001264552622,0.0,41794.85335592353,0.8166428710826028,41794.85335592353,6,1,2
506,1,FOLLOW,21.26528607324528,113.01157856932069,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50909.00109443568,90.99890556434717,0.0,10000.001464822173,0.0,33855.3758527039,0.9331120280841193,33855.3758527039,6,1,2
507,0,HEAD,21.162906907041005,114.01231355246878,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50635.4957873462,364.504212653737,0.0,30000.001264552622,0.0,41794.72460693807,0.8166428710826028,41794.72460693807,6,1,2
507,1,FOLLOW,21.264464792779833,113.01088943318504,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50908.660193936405,91.33980606362324,0.0,10000.001464822173,0.0,33855.238297756296,0.9331120280841193,33855.238297756296,6,1,2
508,0,HEAD,21.161319295751294,114.01323016027426,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50635.02059641309,364.9794035868471,0.0,30000.001264552622,0.0,41794.59585955745,0.8166428710826028,41794.59585955745,6,1,2
508,1,FOLLOW,21.263643512314385,113.0102002970494,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50908.319294822206,91.68070517782427,0.0,10000.001464822173,0.0,33855.10074428868,0.9331120280841193,33855.10074428868,6,1,2
509,0,HEAD,21.159731684461583,114.01414676807974,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50634.54540694378,365.45459305615975,0.0,30000.001264552622,0.0,41794.46711378167,0.8166428710826028,41794.46711378167,6,1,2
509,1,FOLLOW,21.262822231848936,113.00951116091375,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50907.978397093066,92.02160290696514,0.0,10000.001464822173,0.0,33854.963192301024,0.9331120280841193,33854.963192301024,6,1,2
510,0,HEAD,21.158144073171872,114.01506337588522,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50634.07021893824,365.9297810616931,0.0,30000.001264552622,0.0,41794.3383696107,0.8166428710826028,41794.3383696107,6,1,2
510,1,FOLLOW,21.262000951383488,113.0088220247781,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50907.63750074897,92.36249925106078,0.0,10000.001464822173,0.0,33854.82564179333,0.9331120280841193,33854.82564179333,6,1,2
511,0,HEAD,21.15655646188216,114.0159799836907,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50633.59503239647,366.4049676034655,0.0,30000.001264552622,0.0,41794.20962704453,0.8166428710826028,41794.20962704453,6,1,2
511,1,FOLLOW,21.26117967091804,113.00813288864245,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50907.2966057899,92.70339421012608,0.0,10000.001464822173,0.0,33854.68809276558,0.9331120280841193,33854.68809276558,6,1,2
512,0,HEAD,21.15496885059245,114.01689659149618,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50633.11984731844,366.8801526814951,0.0,30000.001264552622,0.0,41794.08088608313,0.8166428710826028,41794.08088608313,6,1,2
512,1,FOLLOW,21.26035839045259,113.0074437525068,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50906.95571221585,93.04428778417594,0.0,10000.001464822173,0.0,33854.55054521773,0.9331120280841193,33854.55054521773,6,1,2
513,0,HEAD,21.15338123930274,114.01781319930166,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50632.64466370414,367.3553362958001,0.0,30000.001264552622,0.0,41793.95214672651,0.8166428710826028,41793.95214672651,6,1,2
513,1,FOLLOW,21.259537109987143,113.00675461637115,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50906.6148200268,93.38517997322526,0.0,10000.001464822173,0.0,33854.4129991498,0.9331120280841193,33854.4129991498,6,1,2
514,0,HEAD,21.151793628013028,114.01872980710714,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50632.16948155354,367.83051844639886,0.0,30000.001264552622,0.0,41793.823408974626,0.8166428710826028,41793.823408974626,6,1,2
514,1,FOLLOW,21.258715829521694,113.0060654802355,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50906.273929222734,93.72607077728895,0.0,10000.001464822173,0.0,33854.27545456174,0.9331120280841193,33854.27545456174,6,1,2
515,0,HEAD,21.150206016723317,114.01964641491261,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50631.69430086663,368.3056991333096,0.0,30000.001264552622,0.0,41793.69467282749,0.8166428710826028,41793.69467282749,6,1,2
515,1,FOLLOW,21.257894549056246,113.00537634409986,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50905.93303980364,94.0669601963819,0.0,10000.001464822173,0.0,33854.13791145357,0.9331120280841193,33854.13791145357,6,1,2
516,0,HEAD,21.148618405433606,114.0205630227181,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50631.219121643386,368.78087835655055,0.0,30000.001264552622,0.0,41793.56593828507,0.8166428710826028,41793.56593828507,6,1,2
516,1,FOLLOW,21.257073268590798,113.00468720796421,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50905.5921517695,94.40784823051902,0.0,10000.001464822173,0.0,33854.00036982523,0.9331120280841193,33854.00036982523,6,1,2
517,0,HEAD,21.147030794143895,114.02147963052357,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50630.7439438838,369.25605611614,0.0,30000.001264552622,0.0,41793.43720534734,0.8166428710826028,41793.43720534734,6,1,2
517,1,FOLLOW,21.25625198812535,113.00399807182856,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50905.25126512031,94.74873487971522,0.0,10000.001464822173,0.0,33853.86282967674,0.9331120280841193,33853.86282967674,6,1,2
518,0,HEAD,21.145443182854184,114.02239623832905,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50630.26876758784,369.73123241209606,0.0,30000.001264552622,0.0,41793.3084740143,0.8166428710826028,41793.3084740143,6,1,2
518,1,FOLLOW,21.2554307076599,113.00330893569291,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50904.91037985604,95.08962014398537,0.0,10000.001464822173,0.0,33853.72529100805,0.9331120280841193,33853.72529100805,6,1,2
519,0,HEAD,21.143855571564472,114.02331284613453,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50629.7935927555,370.2064072444371,0.0,30000.001264552622,0.0,41793.17974428593,0.8166428710826028,41793.17974428593,6,1,2
519,1,FOLLOW,21.254609427194453,113.00261979955727,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50904.56949597668,95.4305040233444,0.0,10000.001464822173,0.0,33853.58775381917,0.9331120280841193,33853.58775381917,6,1,2
520,0,HEAD,21.14226796027476,114.02422945394001,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50629.31841938676,370.6815806131813,0.0,30000.001264552622,0.0,41793.051016162215,0.8166428710826028,41793.051016162215,6,1,2
520,1,FOLLOW,21.253788146729004,113.00193066342162,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50904.22861348221,95.77138651780719,0.0,10000.001464822173,0.0,33853.45021811006,0.9331120280841193,33853.45021811006,6,1,2
521,0,HEAD,21.14068034898505,114.02514606174549,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50628.84324748159,371.156752518347,0.0,30000.001264552622,0.0,41792.92228964313,0.8166428710826028,41792.92228964313,6,1,2
521,1,FOLLOW,21.252966866263556,113.00124152728597,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50903.887732372634,96.11226762738865,0.0,10000.001464822173,0.0,33853.31268388073,0.9331120280841193,33853.31268388073,6,1,2
522,0,HEAD,21.13909273769534,114.02606266955097,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50628.36807703999,371.63192295995236,0.0,30000.001264552622,0.0,41792.79356472868,0.8166428710826028,41792.79356472868,6,1,2
522,1,FOLLOW,21.252145585798107,113.00055239115032,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50903.546852647916,96.45314735210368,0.0,10000.001464822173,0.0,33853.17515113113,0.9331120280841193,33853.17515113113,6,1,2
523,0,HEAD,21.137505126405628,114.02697927735645,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50627.89290806193,372.1070919380156,0.0,30000.001264552622,0.0,41792.66484141882,0.8166428710826028,41792.66484141882,6,1,2
523,1,FOLLOW,21.25132430533266,112.99986325501467,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50903.20597430805,96.79402569196719,0.0,10000.001464822173,0.0,33853.03761986127,0.9331120280841193,33853.03761986127,6,1,2
524,0,HEAD,21.135917515115917,114.02789588516193,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50627.41774054739,372.58225945255504,0.0,30000.001264552622,0.0,41792.53611971356,0.8166428710826028,41792.53611971356,6,1,2
524,1,FOLLOW,21.25050302486721,112.99917411887903,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50902.865097353024,97.13490264699406,0.0,10000.001464822173,0.0,33852.90009007112,0.9331120280841193,33852.90009007112,6,1,2
525,0,HEAD,21.134329903826206,114.0288124929674,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50626.94257449635,373.0574255035889,0.0,30000.001264552622,0.0,41792.40739961286,0.8166428710826028,41792.40739961286,6,1,2
525,1,FOLLOW,21.249681744401762,112.99848498274338,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50902.52422178282,97.4757782171992,0.0,10000.001464822173,0.0,33852.76256176066,0.9331120280841193,33852.76256176066,6,1,2
526,0,HEAD,21.132742292536495,114.02972910077288,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50626.46740990881,373.5325900911354,0.0,30000.001264552622,0.0,41792.27868111672,0.8166428710826028,41792.27868111672,6,1,2
526,1,FOLLOW,21.248860463936314,112.99779584660773,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50902.18334759742,97.81665240259751,0.0,10000.001464822173,0.0,33852.6250349299,0.9331120280841193,33852.6250349299,6,1,2
527,0,HEAD,21.131154681246784,114.03064570857836,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50625.99224678473,374.00775321521274,0.0,30000.001264552622,0.0,41792.14996422512,0.8166428710826028,41792.14996422512,6,1,2
527,1,FOLLOW,21.248039183470866,112.99710671047208,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50901.84247479682,98.15752520320389,0.0,10000.001464822173,0.0,33852.48750957879,0.9331120280841193,33852.48750957879,6,1,2
528,0,HEAD,21.129567069957073,114.03156231638384,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50625.5170851241,374.48291487583924,0.0,30000.001264552622,0.0,41792.02124893805,0.8166428710826028,41792.02124893805,6,1,2
528,1,FOLLOW,21.247217903005417,112.99641757433643,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50901.50160338099,98.49839661903323,0.0,10000.001464822173,0.0,33852.349985707304,0.9331120280841193,33852.349985707304,6,1,2
529,0,HEAD,21.12797945866736,114.03247892418932,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50625.0419249269,374.9580750730331,0.0,30000.001264552622,0.0,41791.89253525549,0.8166428710826028,41791.89253525549,6,1,2
529,1,FOLLOW,21.24639662253997,112.99572843820079,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50901.16073334992,98.83926665010044,0.0,10000.001464822173,0.0,33852.21246331546,0.9331120280841193,33852.21246331546,6,1,2
530,0,HEAD,21.12639184737765,114.0333955319948,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50624.56676619312,375.4332338068126,0.0,30000.001264552622,0.0,41791.76382317741,0.8166428710826028,41791.76382317741,6,1,2
530,1,FOLLOW,21.24557534207452,112.99503930206514,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50900.8198647036,99.18013529642042,0.0,10000.001464822173,0.0,33852.07494240322,0.9331120280841193,33852.07494240322,6,1,2
531,0,HEAD,21.12480423608794,114.03431213980028,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50624.09160892274,375.908391077196,0.0,30000.001264552622,0.0,41791.635112703814,0.8166428710826028,41791.635112703814,6,1,2
531,1,FOLLOW,21.244754061609072,112.99435016592949,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50900.47899744201,99.52100255800805,0.0,10000.001464822173,0.0,33851.93742297058,0.9331120280841193,33851.93742297058,6,1,2
532,0,HEAD,21.12321662479823,114.03522874760576,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50623.616453115734,376.38354688420145,0.0,30000.001264552622,0.0,41791.50640383467,0.8166428710826028,41791.50640383467,6,1,2
532,1,FOLLOW,21.243932781143624,112.99366102979384,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50900.138131565145,99.86186843487825,0.0,10000.001464822173,0.0,33851.799905017506,0.9331120280841193,33851.799905017506,6,1,2
533,0,HEAD,21.121629013508517,114.03614535541124,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50623.14129877209,376.8587012278473,0.0,30000.001264552622,0.0,41791.37769656997,0.8166428710826028,41791.37769656997,6,1,2
533,1,FOLLOW,21.243111500678175,112.9929718936582,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50899.79726707298,100.2027329270459,0.0,10000.001464822173,0.0,33851.66238854399,0.9331120280841193,33851.66238854399,6,1,2
534,0,HEAD,21.120041402218806,114.03706196321671,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50622.66614589179,377.33385410815174,0.0,30000.001264552622,0.0,41791.2489909097,0.8166428710826028,41791.2489909097,6,1,2
534,1,FOLLOW,21.242290220212727,112.99228275752255,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50899.4564039655,100.54359603452592,0.0,10000.001464822173,0.0,33851.52487355003,0.9331120280841193,33851.52487355003,6,1,2
535,0,HEAD,21.118453790929095,114.0379785710222,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50622.190994474804,377.809005525133,0.0,30000.001264552622,0.0,41791.12028685385,0.8166428710826028,41791.12028685385,6,1,2
535,1,FOLLOW,21.24146893974728,112.9915936213869,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50899.1155422427,100.8844577573332,0.0,10000.001464822173,0.0,33851.38736003558,0.9331120280841193,33851.38736003558,6,1,2
536,0,HEAD,21.116866179639384,114.03889517882767,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50621.715844521124,378.28415547880934,0.0,30000.001264552622,0.0,41790.99158440239,0.8166428710826028,41790.99158440239,6,1,2
536,1,FOLLOW,21.24064765928183,112.99090448525125,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50898.77468190455,101.22531809548262,0.0,10000.001464822173,0.0,33851.24984800063,0.9331120280841193,33851.24984800063,6,1,2
537,0,HEAD,21.115278568349673,114.03981178663315,30000.0,150.0,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,50621.240696030734,378.759303969199,0.0,30000.001264552622,0.0,41790.8628835553,0.8166428710826028,41790.8628835553,6,1,2
537,1,FOLLOW,21.23982637881638,112.9902153491156,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,50898.43382295105,101.56617704898909,0.0,10000.001464822173,0.0,33851.112337445185,0.9331120280841193,33851.112337445185,6,1,2
