timestep,timestamp,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode
3222,2022-03-25T10:32:48,0,HEAD,26.80301300488427,113.3726189872101,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66117.52606760224,1882.4739323976637,0.0,30000.001264552622,0.0,46630.68954172459,0.8166428710826028,46630.68954172459,6.0,1,2
3222,2022-03-25T10:32:48,1,FOLLOW,19.023530089526396,111.13052195019989,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66736.98533986529,1263.014660135079,0.0,10000.001464822173,0.0,41234.89975024712,0.9331120280841193,41234.89975024712,6.0,1,2
3223,2022-03-25T10:32:49,0,HEAD,26.80483509631851,113.3724173383034,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66116.9958939927,1883.0041060072026,0.0,30000.001264552622,0.0,46630.50197750106,0.8166428710826028,46630.50197750106,6.0,1,2
3223,2022-03-25T10:32:49,1,FOLLOW,19.022708809060948,111.12983281406424,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66736.57013312777,1263.4298668725987,0.0,10000.001464822173,0.0,41234.68012340091,0.9331120280841193,41234.68012340091,6.0,1,2
3224,2022-03-25T10:32:50,0,HEAD,26.806657187752748,113.37221568939671,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66116.46572251568,1883.5342774842231,0.0,30000.001264552622,0.0,46630.314415535984,0.8166428710826028,46630.314415535984,6.0,1,2
3224,2022-03-25T10:32:50,1,FOLLOW,19.0218875285955,111.1291436779286,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66736.15492860173,1263.8450713986426,0.0,10000.001464822173,0.0,41234.46049909089,0.9331120280841193,41234.46049909089,6.0,1,2
3225,2022-03-25T10:32:51,0,HEAD,26.808479279186987,113.37201404049001,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66115.93555317116,1884.064446828751,0.0,30000.001264552622,0.0,46630.12685582933,0.8166428710826028,46630.12685582933,6.0,1,2
3225,2022-03-25T10:32:51,1,FOLLOW,19.02106624813005,111.12845454179295,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66735.73972628714,1264.2602737132363,0.0,10000.001464822173,0.0,41234.24087731704,0.9331120280841193,41234.24087731704,6.0,1,2
3226,2022-03-25T10:32:52,0,HEAD,26.810301370621225,113.37181239158332,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66115.40538595911,1884.5946140408116,0.0,30000.001264552622,0.0,46629.93929838109,0.8166428710826028,46629.93929838109,6.0,1,2
3226,2022-03-25T10:32:52,1,FOLLOW,19.020244967664603,111.1277654056573,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66735.32452618396,1264.6754738164052,0.0,10000.001464822173,0.0,41234.02125807932,0.9331120280841193,41234.02125807932,6.0,1,2
3227,2022-03-25T10:32:53,0,HEAD,26.812123462055464,113.37161074267662,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66114.87522087949,1885.124779120431,0.0,30000.001264552622,0.0,46629.7517431912,0.8166428710826028,46629.7517431912,6.0,1,2
3227,2022-03-25T10:32:53,1,FOLLOW,19.019423687199154,111.12707626952165,10000.0,220.0,200.0,231.57478933508892,0.3627803078958479,0.0,66734.9093282922,1265.090671708175,0.0,10000.001464822173,0.0,41233.80164137767,0.9331120280841193,41233.80164137767,6.0,1,2
3228,2022-03-25T10:32:54,0,HEAD,26.813945553489702,113.37140909376993,30000.0,353.6848356976109,251.52665794123516,395.97457196879225,0.6719151601600971,0.0,66114.34505793228,1885.6549420676347,0.0,30000.001264552622,0.0,46629.564190259654,0.8166428710826028,46629.564190259654,6.0,1,2
