timestep,timestamp,id,callsign,lat,long,alt,cas,tas,mach,vs,heading,bank_angle,mass,fuel_consumed,thrust,drag,esf,accel,ap_track_angle,ap_heading,ap_nav_index,ap_dist_to_next_fix,trans_alt,flight_phase,configuration,speed_mode,vertical_mode,ap_speed_mode,ap_lateral_mode
767,2022-04-21T09:28:17,0,FULL,21.78750018504481,113.96676554701334,23641.853456097888,121.42540085652988,181.82446928846988,0.2906413378883677,958.5419390676116,170.12421566568094,-15.0,62331.76508532274,941.234914677266,87186.60079204809,53561.459717104895,1.010646909417017,0.0,87.8571490036083,87.8571490036083,3,31.383394270063423,23609.85710931758,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
768,2022-04-21T09:28:18,0,FULL,21.786669265009674,113.96703749032773,23657.78305159313,121.38390565306594,181.82446928846988,0.2906413378883677,955.7757297148996,168.5146638933357,-15.0,62330.88035668957,942.1196433104308,87117.23673104784,53585.16466696348,1.0106454982547797,0.0,87.68591676209292,87.68591676209292,3,31.361345945561357,23625.879056099264,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
769,2022-04-21T09:28:19,0,FULL,21.785843378407364,113.96733253820584,23673.666687573557,121.34253866600076,181.82446928846988,0.2906413378883677,953.0181588250988,166.90511212099045,-15.0,62329.99633021014,943.0036697898628,87048.09723375548,53608.82542440292,1.01064409116887,0.0,87.51515355782101,87.51515355782101,3,31.337159987637595,23641.85475490593,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
770,2022-04-21T09:28:20,0,FULL,21.785023172219447,113.96765054015118,23689.504507503232,121.30129944777032,181.82446928846988,0.2906413378883677,950.269195780808,165.2955603486452,-15.0,62329.11300361233,943.8869963876708,86979.18146588042,53632.44199378031,1.0106426881465371,0.0,87.34495735560563,87.34495735560563,3,31.310843833283293,23657.784350224687,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
771,2022-04-21T09:28:21,0,FULL,21.784209288945032,113.96799132755407,23705.29665433818,121.26018755265524,181.82446928846988,0.2906413378883677,947.5288100970148,163.68600857629997,-15.0,62328.23037463247,944.769625367528,86910.48859680275,53656.01438001966,1.0106412891750742,0.0,87.175426210767,87.175426210767,3,31.282406084115653,23673.667986028,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
772,2022-04-21T09:28:22,0,FULL,21.783402366093775,113.96835471382462,23721.04327052852,121.2192025367787,181.82446928846988,0.2906413378883677,944.7969714203566,162.07645680395473,-15.0,62327.34844101529,945.6515589847093,86842.01779955333,53679.54258860746,1.0106398942418209,0.0,87.00665827063551,87.00665827063551,3,31.251856507220158,23689.50580578172,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
773,2022-04-21T09:28:23,0,FULL,21.782603035682826,113.96874049454004,23736.74449802066,121.17834395808798,181.82446928846988,0.2906413378883677,942.073649528408,160.46690503160949,-15.0,62326.46720051387,946.5327994861276,86773.76825079462,53703.026625588296,1.0106385033341605,0.0,86.83875177555183,86.83875177555183,3,31.21920603617151,23705.29795244079,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
774,2022-04-21T09:28:24,0,FULL,21.781811923738047,113.9691484476059,23752.400478259475,121.13761137635242,181.82446928846988,0.2906413378883677,939.358814328975,158.85735325926424,-15.0,62325.58665088963,947.413349110372,86705.73913080181,53726.46649756053,1.010637116439522,0.0,86.67180505931549,86.67180505931549,3,31.184466772242367,23721.044568456266,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
775,2022-04-21T09:28:25,0,FULL,21.78102964980009,113.9695783334314,23768.011352190464,121.0970043531528,181.82446928846988,0.2906413378883677,936.6524358593708,157.247801486919,-15.0,62324.706789912256,948.2932100877418,86637.9296234433,53749.86221167201,1.0106357335453784,0.0,86.50591654894163,86.50591654894163,3,31.147651985779035,23736.7457957734,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
776,2022-04-21T09:28:26,0,FULL,21.780256826435437,113.97002989511849,23783.577260261893,121.05652245186694,181.82446928846988,0.2906413378883677,933.9544842857232,155.63824971457376,-15.0,62323.82761535971,949.1723846402858,86570.33891616217,53773.21377561589,1.0106343546392471,0.0,86.3411847636782,86.3411847636782,3,31.108776117732614,23752.40177583814,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
777,2022-04-21T09:28:27,0,FULL,21.779494058753077,113.97050285866446,23799.09834242693,121.01616523766724,181.82446928846988,0.2906413378883677,931.264929902276,154.02869794222852,-15.0,62322.94912501816,950.050874981836,86502.96619995724,53796.52119762608,1.01063297970869,0.0,86.1777083131613,86.1777083131613,3,31.06785478133787,23768.01264959513,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
778,2022-04-21T09:28:28,0,FULL,21.77874194392697,113.9709969331783,23814.574738145773,120.97593227751008,181.82446928846988,0.2906413378883677,928.583743130682,152.41914616988328,-15.0,62322.07131668195,950.9286833180448,86435.81066936429,53819.784486473465,1.0106316087413127,0.0,86.0155858946215,86.0155858946215,3,31.02490476391864,23783.57855749417,TAKEOFF,TAKEOFF,MACH,CLIMB,CONSTANT_MACH,LNAV
