timestep,timestamp,id,callsign,lat,long,alt,heading,cas,tas,mach,vs,weight,fuel_consumed,bank_angle,trans_alt,accel,drag,esf,thrust,flight_phase,speed_mode,ap_speed_mode
167,2022-03-22T09:14:54,0,HEAD,22.10921384980445,113.58445984806755,22770.761500758104,149.00754317448087,293.4508904227381,408.2495796529984,0.6719151601600988,2339.5462811410284,67848.07223961435,151.9277603857476,-30.0,22684.458893433173,0.0,60078.972285234624,1.063975411184022,95462.052392321,6.0,2,1
168,2022-03-22T09:14:55,0,HEAD,22.10759403438202,113.58543315712424,22809.695174616016,148.99933054983987,293.21721344903006,408.1847118305949,0.6719151601600988,2336.0204314747884,67846.97889946529,153.02110053480547,-30.0,22723.52240198405,0.0,60018.09057673142,1.063975411184022,95352.8971716984,6.0,2,1
169,2022-03-22T09:14:56,0,HEAD,22.10597461617599,113.58640654491124,22848.570012533888,148.99108025509213,292.98398300626235,408.1199314812605,0.6719151601600988,2332.4902750722463,67845.88685796755,154.11314203254477,-30.0,22762.527234663237,0.0,59957.44721569827,1.063975411184022,95243.89463137924,6.0,2,1
170,2022-03-22T09:14:57,0,HEAD,22.104355595473606,113.5873800126176,22887.385943677797,148.98279194616617,292.7511991268147,408.055238766114,0.6719151601600988,2328.955868634287,67844.79611319005,155.20388681004047,-30.0,22801.473318543158,0.0,59897.04162349697,1.063975411184022,95135.04502585344,6.0,2,1
171,2022-03-22T09:14:58,0,HEAD,22.102736972567648,113.58835356144196,22926.14289815616,148.97446527429366,292.5188618370357,407.9906338447474,0.6719151601600988,2325.4172687022487,67843.70666319918,156.2933368009138,-30.0,22840.36058164519,0.0,59836.87322047359,1.063975411184022,95026.34860697052,6.0,2,1
172,2022-03-22T09:14:59,0,HEAD,22.1011187477565,113.58932719259263,22964.840807017117,148.9660998859174,292.286971157275,407.92611687522793,0.6719151601600988,2321.8745316570985,67842.61850605879,157.38149394130045,-30.0,22879.18895293549,0.0,59776.94142598021,1.063975411184022,94917.80562394547,6.0,2,1
173,2022-03-22T09:15:00,0,HEAD,22.099500921344266,113.59030090728784,23003.47960224576,148.95769542261186,292.0555271019172,407.8616880141015,0.6719151601600988,2318.327713718625,67841.53163983027,158.46836016981882,-30.0,22917.958362323905,0.0,59717.245658396205,1.063975411184022,94809.41632336426,6.0,2,1
174,2022-03-22T09:15:01,0,HEAD,22.097883493640847,113.59127470675575,23042.0592167615,148.94925152098784,291.8245296794051,407.7973474163955,0.6719151601600988,2314.776870944647,67840.44606257255,159.5539374275385,-30.0,22956.668740659403,0.0,59657.78533514976,1.063975411184022,94701.18094918971,6.0,2,1
175,2022-03-22T09:15:02,0,HEAD,22.09626646496205,113.59224859223464,23080.579584415336,148.94076781260293,291.5939788922807,407.7330952356217,0.6719151601600988,2311.222059230233,67839.36177234213,160.6382276579487,-30.0,22995.320019730032,0.0,59598.55987273887,1.063975411184022,94593.09974276742,6.0,2,1
176,2022-03-22T09:15:03,0,HEAD,22.09464983562967,113.59322256497296,23119.04063998712,148.93224392386648,291.3638747372105,407.6689316237796,0.6719151601600988,2307.6633343069307,67838.27876719316,161.72123280692688,-30.0,23033.912132257497,0.0,59539.56868675268,1.063975411184022,94485.17294283149,6.0,2,1
177,2022-03-22T09:15:04,0,HEAD,22.093033605971637,113.5941966262296,23157.442319182817,148.9236794759447,291.1342172050175,407.6048567313589,0.6719151601600988,2304.100751742011,67837.19704517738,162.8029548227073,-30.0,23072.44501189605,0.0,59480.81119189227,1.063975411184022,94377.40078551056,6.0,2,1
178,2022-03-22T09:15:05,0,HEAD,22.091417776322043,113.59517077727394,23195.784558631774,148.91507408466364,290.9050062807134,407.5408707073428,0.6719151601600988,2300.534366937718,67836.11660434424,163.88339565584988,-30.0,23110.918593229515,0.0,59422.28680199171,1.063975411184022,94269.78350433389,6.0,2,1
179,2022-03-22T09:15:06,0,HEAD,22.08980234702132,113.59614501938596,23234.067295883957,148.90642736040624,290.67624194353186,407.4769736992113,0.6719151601600988,2296.964235130546,67835.03744274088,164.96255725920895,-30.0,23149.332811768287,0.0,59363.99493003859,1.063975411184022,94162.32133023706,6.0,2,1
180,2022-03-22T09:15:07,0,HEAD,22.0881873184163,113.59711935385651,23272.29046940713,148.8977389080117,290.4479241669542,407.413165852944,0.6719151601600988,2293.390411390504,67833.95955841219,166.04044158790217,-30.0,23187.687603946684,0.0,59305.93498819492,1.063975411184022,94055.01449156838,6.0,2,1
181,2022-03-22T09:15:08,0,HEAD,22.086572690860336,113.59809378198727,23310.454018584136,148.88900832666764,290.2200529187479,407.3494473130232,0.6719151601600988,2289.812950620424,67832.88294940081,167.11705059927957,-30.0,23225.982907120368,0.0,59248.106387817366,1.063975411184022,93947.86321409482,6.0,2,1
182,2022-03-22T09:15:09,0,HEAD,22.08495846471342,113.59906830509112,23348.55788371006,148.88023520980514,289.99262816099053,407.2858182224374,0.6719151601600988,2286.231907555252,67831.8076137472,168.19238625289265,-30.0,23264.218659562925,0.0,59190.5085394778,1.063975411184022,93840.8677210082,6.0,2,1
183,2022-03-22T09:15:10,0,HEAD,22.083344640342283,113.60004292449202,23386.60200598941,148.87141914498542,289.76564985010685,407.2222787226841,0.6719151601600988,2282.647336761365,67830.73354948963,169.26645051046353,-30.0,23302.39480046436,0.0,59133.14085298366,1.063975411184022,93734.02823293144,6.0,2,1
184,2022-03-22T09:15:11,0,HEAD,22.08173121812051,113.60101764152544,23424.586327533347,148.86255971379052,289.5391179368962,407.15882895377314,0.6719151601600988,2279.0592926358986,67829.66075466423,170.33924533585426,-30.0,23340.51126992706,0.0,59076.0027373979,1.063975411184022,93627.34496792468,6.0,2,1
185,2022-03-22T09:15:12,0,HEAD,22.080118198428668,113.60199245753832,23462.51079135678,148.8536564917027,289.3130323665667,407.0954690542301,0.6719151601600988,2275.467829406092,67828.58922730506,171.41077269503614,-30.0,23378.568008963262,0.0,59019.093601059125,1.063975411184022,93520.81814149172,6.0,2,1
186,2022-03-22T09:15:13,0,HEAD,22.078505581654408,113.60296737388931,23500.37534137559,148.84470904799014,289.0873930787643,407.0321991610994,0.6719151601600988,2271.8730011286225,67827.51896544403,172.48103455605926,-30.0,23416.56495949285,0.0,58962.41285160163,1.063975411184022,93414.44796658636,6.0,2,1
187,2022-03-22T09:15:14,0,HEAD,22.0768933681926,113.603942391949,23538.179922403742,148.8357169455838,288.8622000076037,406.9690194099475,0.6719151601600988,2268.2748616889817,67826.44996711107,173.55003288902196,-30.0,23454.502064339868,0.0,58905.95989597504,1.063975411184022,93308.23465361846,6.0,2,1
188,2022-03-22T09:15:15,0,HEAD,22.075281558445432,113.60491751309986,23575.924480150425,148.8266797409508,288.637453081701,406.9059299348664,0.6719151601600988,2264.6734648008446,67825.38223033406,174.6177696660405,-30.0,23492.37926722984,0.0,58849.73414046404,1.063975411184022,93202.1784104608,6.0,2,1
189,2022-03-22T09:15:16,0,HEAD,22.073670152822576,113.60589273873669,23613.60896121718,148.817596983972,288.4131522242044,406.8429308684771,0.6719151601600988,2261.068864005445,67824.31575313887,175.68424686121878,-30.0,23530.196512787326,0.0,58793.73499070803,1.063975411184022,93096.2794424552,6.0,2,1
190,2022-03-22T09:15:17,0,HEAD,22.072059151741275,113.6068680702666,23651.233313095032,148.8084682178057,288.18929735282615,406.7800223419324,0.6719151601600988,2257.4611126709933,67823.25053354948,176.74946645061826,-30.0,23567.95374653224,0.0,58737.96185172047,1.063975411184022,92990.53795241924,6.0,2,1
191,2022-03-22T09:15:18,0,HEAD,22.07044855562649,113.60784350910924,23688.797484161565,148.79929297875785,287.96588837987133,406.71720448492096,0.6719151601600988,2253.85026399205,67822.18656958787,177.8134304122277,-30.0,23605.650914877813,0.0,58682.41412790836,1.063975411184022,92884.95414065254,6.0,2,1
192,2022-03-22T09:15:19,0,HEAD,22.06883836491104,113.60881905669702,23726.301423678047,148.7900707961428,287.742925212271,406.65447742567017,0.6719151601600988,2250.236370988981,67821.12385927416,178.8761407259333,-30.0,23643.287965127067,0.0,58627.0912230912,1.063975411184022,92779.5282049435,6.0,2,1
193,2022-03-22T09:15:20,0,HEAD,22.06722858003571,113.60979471447524,23763.745081786503,148.78080119214337,287.52040775161123,406.5918412909502,0.6719151601600988,2246.6194865073608,67820.0624006266,179.93759937348884,-30.0,23680.864845470413,0.0,58571.992540520376,1.063975411184022,92674.26034057591,6.0,2,1
194,2022-03-22T09:15:21,0,HEAD,22.065619201449422,113.61077048390231,23801.128409506797,148.77148368166368,287.2983358941675,406.5292962060766,0.6719151601600988,2242.9996632174284,67819.00219166161,180.99780833848567,-30.0,23718.38150498269,0.0,58517.117482898,1.063975411184022,92569.15074033564,6.0,2,1
195,2022-03-22T09:15:22,0,HEAD,22.064010229609355,113.61174636644994,23838.451358733684,148.76211777218626,287.07670953093145,406.4668422949146,0.6719151601600988,2239.376953613525,67817.94323039378,182.0567696063233,-30.0,23755.837893619664,0.0,58462.46545239581,1.063975411184022,92464.19959451703,6.0,2,1
196,2022-03-22T09:15:23,0,HEAD,22.06240166498109,113.61272236360328,23875.71388223391,148.75270296361796,286.85552854764603,406.4044796798821,0.6719151601600988,2235.7514100135804,67816.88551483593,183.11448516417948,-30.0,23793.233962216105,0.0,58408.03585067378,1.063975411184022,92359.40709093006,6.0,2,1
197,2022-03-22T09:15:24,0,HEAD,22.060793508038763,113.61369847686125,23912.91593364322,148.74323874813297,286.63479282483286,406.3422084819536,0.6719151601600988,2232.123084558554,67815.82904299913,184.17095700098093,-30.0,23830.569662481925,0.0,58353.828078899074,1.063975411184022,92254.77341490668,6.0,2,1
198,2022-03-22T09:15:25,0,HEAD,22.0591857592652,113.61467470773653,23950.05746746342,148.73372461001574,286.414502237826,406.2800288206632,0.6719151601600988,2228.4920292119496,67814.77381289274,185.2261871073738,-30.0,23867.844946999485,0.0,58299.84153776423,1.063975411184022,92150.2987493079,6.0,2,1
199,2022-03-22T09:15:26,0,HEAD,22.057578419152083,113.615651057756,23987.138439059407,148.7241600254919,286.19465665680053,406.2179408141087,0.6719151601600988,2224.8582957592957,67813.71982252442,186.2801774756943,-30.0,23905.0597692213,0.0,58246.07562750574,1.063975411184022,92045.9832745305,6.0,2,1
200,2022-03-22T09:15:27,0,HEAD,22.055971488200097,113.61662752846082,24024.1588046562,148.71454446256894,285.9752559468035,406.15594457895503,0.6719151601600988,2221.2219358076577,67812.66706990017,187.3329300999396,-30.0,23942.21408346623,0.0,58192.52974792217,1.063975411184022,91941.82716851386,6.0,2,1
201,2022-03-22T09:15:28,0,HEAD,22.05436496691909,113.6176041214067,24061.118521335957,148.70487738085475,285.7562999677887,406.0940402304377,0.6719151601600988,2217.583000785145,67811.61555302437,188.38444697573857,-30.0,23979.30784491688,0.0,58139.20329839262,1.063975411184022,91837.83060674694,6.0,2,1
202,2022-03-22T09:15:29,0,HEAD,22.05275885582824,113.61858083816404,24098.01754703496,148.69515823139025,285.5377885746417,406.0322278823666,0.6719151601600988,2213.941541940455,67810.56526989979,189.4347301003228,-30.0,24016.341009616623,0.0,58086.09567789446,1.063975411184022,91733.99376227516,6.0,2,1
203,2022-03-22T09:15:30,0,HEAD,22.051153155456205,113.61955768031822,24134.855840540666,148.68538645645663,285.3197216172127,405.97050764712975,0.6719151601600988,2210.297610342395,67809.51621852761,190.4837814724977,-30.0,24053.313534466564,0.0,58033.206285021406,1.063975411184022,91630.31680570736,6.0,2,1
204,2022-03-22T09:15:31,0,HEAD,22.049547866341303,113.62053464946987,24171.633361488657,148.6755614893963,285.1020989403511,405.9088796356967,0.6719151601600988,2206.65125687944,67808.4683969075,191.53160309261355,-30.0,24090.225377222785,0.0,57980.5345180013,1.063975411184022,91526.79990522278,6.0,2,1
205,2022-03-22T09:15:32,0,HEAD,22.047942989031675,113.62151174723506,24208.350070359644,148.6656827544234,284.8849203839288,405.8473439576222,0.6719151601600988,2203.002532259291,67807.42180303758,192.5781969625368,-30.0,24127.076496492788,0.0,57928.07977471389,1.063975411184022,91423.44322657818,6.0,2,1
206,2022-03-22T09:15:33,0,HEAD,22.04633852408547,113.62248897524546,24245.00592847645,148.65574966641782,284.6681857828768,405.7859007210506,0.6719151601600988,2199.351487008443,67806.37643491449,193.62356508562152,-30.0,24163.866851733183,0.0,57875.84145270823,1.063975411184022,91320.2469331148,6.0,2,1
207,2022-03-22T09:15:34,0,HEAD,22.044734472071017,113.62346633514876,24281.60089800098,148.6457616307321,284.4518949672153,405.7245500327187,0.6719151601600988,2195.698171471763,67805.33229053344,194.66770946668063,-30.0,24200.596403246287,0.0,57823.818949220346,1.063975411184022,91217.21118576542,6.0,2,1
208,2022-03-22T09:15:35,0,HEAD,22.04313083356701,113.62444382860872,24318.13494193118,148.63571804298266,284.2360477620794,405.6632919979598,0.6719151601600988,2192.042635812082,67804.28936788815,195.71063211195772,-30.0,24237.265112176865,0.0,57772.0116611905,1.063975411184022,91114.3361430617,6.0,2,1
209,2022-03-22T09:15:36,0,HEAD,22.04152760916268,113.62542145730568,24354.60802409801,148.62561828883008,284.02064398775383,405.602126720708,0.6719151601600988,2188.3849300097986,67803.24766497102,196.75233502909845,-30.0,24273.87294050968,0.0,57720.41898528037,1.063975411184022,91011.62196114106,6.0,2,1
210,2022-03-22T09:15:37,0,HEAD,22.03992479945802,113.62639922293658,24391.020109162386,148.61546174376963,283.805683459705,405.5410543035012,0.6719151601600988,2184.7251038624804,67802.20717977299,197.7928202271224,-30.0,24310.41985106629,0.0,57669.04031789021,1.063975411184022,90909.068793754,6.0,2,1
211,2022-03-22T09:15:38,0,HEAD,22.03832240506394,113.62737712721534,24427.37116261213,148.6052477729009,283.5911659886052,405.4800748474854,0.6719151601600988,2181.0632069844896,67801.16791028372,198.8320897163949,-30.0,24346.905807501527,0.0,57617.87505517598,1.063975411184022,90806.67679227132,6.0,2,1
212,2022-03-22T09:15:39,0,HEAD,22.036720426602493,113.62835517187312,24463.661150758904,148.5949757306958,283.3770913803677,405.4191884524184,0.6719151601600988,2177.3992888066145,67800.12985449152,199.87014550859908,-30.0,24383.330774301347,0.0,57566.92259306602,1.063975411184022,90704.44610569136,6.0,2,1
213,2022-03-22T09:15:40,0,HEAD,22.035118864707066,113.62933335865864,24499.890040735165,148.58464496076485,283.16345943617864,405.3583952166739,0.6719151601600988,2173.733398575705,67799.09301038341,200.90698961670773,-30.0,24419.69471677864,0.0,57516.18232727796,1.063975411184022,90602.37688064712,6.0,2,1
214,2022-03-22T09:15:41,0,HEAD,22.033517720022576,113.63031168933836,24536.05780049107,148.57425479560726,282.95026995251925,405.2976952372447,0.6719151601600988,2170.065585354326,67798.05737594517,201.9426240549556,-30.0,24455.997601071107,0.0,57465.65365333538,1.063975411184022,90500.4692614138,6.0,2,1
215,2022-03-22T09:15:42,0,HEAD,22.03191699320572,113.63129016569695,24572.16439879141,148.56380455636895,282.7375227212051,405.2370886097473,0.6719151601600988,2166.395898020419,67797.02294916131,202.97705083881144,-30.0,24492.23939413816,0.0,57415.33596658422,1.063975411184022,90398.72338991596,6.0,2,1
216,2022-03-22T09:15:43,0,HEAD,22.030316684925157,113.63226878953738,24608.20980521253,148.55329355257297,282.5252175294128,405.1765754284256,0.6719151601600988,2162.7243852669617,67795.98972801518,204.01027198495063,-30.0,24528.42006375716,0.0,57365.2286622095,1.063975411184022,90297.13940573495,6.0,2,1
217,2022-03-22T09:15:44,0,HEAD,22.02871679586173,113.6332475626814,24644.19399013922,148.54272108185944,282.31335415970625,405.11615578615465,0.6719151601600988,2159.051095601662,67794.9577104889,205.04228951122744,-30.0,24564.53957852057,0.0,57315.3311352512,1.063975411184022,90195.71744611612,6.0,2,1
218,2022-03-22T09:15:45,0,HEAD,22.027117326708723,113.63422648696974,24680.116924761664,148.53208642971592,282.1019323900728,405.0558297744445,0.6719151601600988,2155.376077346626,67793.92689456348,206.07310543664747,-30.0,24600.597907833635,0.0,57265.642780621,1.063975411184022,90094.45764597657,6.0,2,1
219,2022-03-22T09:15:46,0,HEAD,22.02551827817206,113.63520556426252,24715.978581072297,148.5213888691891,281.89095199395086,404.995597483445,0.6719151601600988,2151.699378638073,67792.89727821879,207.1027217813406,-30.0,24636.5950219106,0.0,57216.16299311788,1.063975411184022,89993.36013791205,6.0,2,1
220,2022-03-22T09:15:47,0,HEAD,22.02391965097057,113.63618479643952,24751.778931862733,148.5106276605978,281.6804127402583,404.9354590019484,0.6719151601600988,2148.0210474260484,67791.8688594336,208.13114056653345,-30.0,24672.530891771126,0.0,57166.89116744434,1.063975411184022,89892.42505220507,6.0,2,1
221,2022-03-22T09:15:48,0,HEAD,22.022321445836187,113.63716418540056,24787.517950720638,148.4998020512378,281.4703143934228,404.8754144173945,0.6719151601600988,2144.3411314741097,67790.8416361856,209.15836381452243,-30.0,24708.405489238437,0.0,57117.82669822233,1.063975411184022,89791.65251683179,6.0,2,1
222,2022-03-22T09:15:49,0,HEAD,22.02072366351426,113.63814373306576,24823.19561202662,148.48891127507304,281.2606567134133,404.815463815874,0.6719151601600988,2140.659678359089,67789.81560645148,210.18439354864657,-30.0,24744.218786935355,0.0,57068.96898000875,1.063975411184022,89691.04265746986,6.0,2,1
223,2022-03-22T09:15:50,0,HEAD,22.01912630476376,113.63912344137606,24858.81189095113,148.47795455242098,281.0514394557695,404.7556072821328,0.6719151601600988,2136.9767354707974,67788.79076820686,211.20923179326056,-30.0,24779.970758281663,0.0,57020.31740731137,1.063975411184022,89590.59559750582,6.0,2,1
224,2022-03-22T09:15:51,0,HEAD,22.017529370357547,113.64010331229336,24894.36676345133,148.46693108962157,280.84266237163,404.6958448995762,0.6719151601600988,2133.2923500117936,67787.76711942641,212.2328805737081,-30.0,24815.661377490203,0.0,56971.87137460416,1.063975411184022,89490.31145804269,6.0,2,1
225,2022-03-22T09:15:52,0,HEAD,22.015932861082657,113.6410833478011,24929.86020626795,148.45584007871273,280.6343252077634,404.63617675027257,0.6719151601600988,2129.606568997125,67786.74465808383,213.25534191629475,-30.0,24851.29061956469,0.0,56923.63027634275,1.063975411184022,89390.19035790757,6.0,2,1
226,2022-03-22T09:15:53,0,HEAD,22.014336777740557,113.64206354990448,24965.292196922182,148.44468069708,280.4264277065949,404.5766029149576,0.6719151601600988,2125.9194392540853,67785.72338215186,214.2766178482618,-30.0,24886.85846029622,0.0,56875.59350697981,1.063975411184022,89290.2324136591,6.0,2,1
227,2022-03-22T09:15:54,0,HEAD,22.012741121147418,113.643043920631,25000.66271371255,148.433452107098,280.2189696062412,404.51712347303817,0.6719151601600988,2122.2310074220018,67784.70328960236,215.29671039775937,-30.0,24922.364876260155,0.0,56827.760460980135,1.063975411184022,89190.43773959528,6.0,2,1
228,2022-03-22T09:15:55,0,HEAD,22.011145892134437,113.64402446203066,25035.97173571175,148.4221534557712,280.0119506405356,404.45773850259707,0.6719151601600988,2118.5413199520035,67783.6843784063,216.31562159382008,-30.0,24957.809844812688,0.0,56780.13053283576,1.063975411184022,89090.80644776094,6.0,2,1
229,2022-03-22T09:15:56,0,HEAD,22.009551091548072,113.6450051761766,25071.21924276353,148.4107838743523,279.80537053905744,404.3984480803964,0.6719151601600988,2114.850423106809,67782.66664653378,217.3333534663327,-30.0,24993.19334408818,0.0,56732.703117080986,1.063975411184022,88991.33864795545,6.0,2,1
230,2022-03-22T09:15:57,0,HEAD,22.00795672025041,113.64598606516532,25106.40521547954,148.39934247795438,279.5992290271652,404.339252281882,0.6719151601600988,2111.158362960534,67781.6500919541,218.349908046016,-30.0,25028.51535299593,0.0,56685.47760830716,1.063975411184022,88892.03444774044,6.0,2,1
231,2022-03-22T09:15:58,0,HEAD,22.006362779119417,113.64696713111726,25141.52963523618,148.38782836514997,279.39352582601987,404.28015118118753,0.6719151601600988,2107.465185398492,67780.63471263573,219.3652873643925,-30.0,25063.77585121685,0.0,56638.45340117744,1.063975411184022,88792.89395244751,6.0,2,1
232,2022-03-22T09:15:59,0,HEAD,22.004769269049284,113.64794837617713,25176.592484171462,148.3762406175568,279.1882606526203,404.2211448511389,0.6719151601600988,2103.7709361170096,67779.62050654636,220.3794934537625,-30.0,25098.97481920044,0.0,56591.62989044144,1.063975411184022,88693.91726518582,6.0,2,1
233,2022-03-22T09:16:00,0,HEAD,22.00317619095074,113.64892980251436,25211.59374518185,148.36457829941125,278.98343321982816,404.162233363258,0.6719151601600988,2100.0756606232458,67778.60747165294,221.39252834717823,-30.0,25134.11223816156,0.0,56545.00647094983,1.063975411184022,88595.10448684996,6.0,2,1
234,2022-03-22T09:16:01,0,HEAD,22.001583545751384,113.64991141232366,25246.5334019191,148.35284045713055,278.7790432363971,404.1034167877671,0.6719151601600988,2096.37940423504,67777.5956059217,222.40439407841788,-30.0,25169.188090077416,0.0,56498.58253766855,1.063975411184022,88496.45571612768,6.0,2,1
235,2022-03-22T09:16:02,0,HEAD,21.999991334396032,113.65089320782543,25281.411438787112,148.34102611885643,278.57509040700546,404.044695193593,0.6719151601600988,2092.682212080731,67776.58490731816,223.4150926819601,-30.0,25204.202357684306,0.0,56452.35748569343,1.063975411184022,88397.97104950766,6.0,2,1
236,2022-03-22T09:16:03,0,HEAD,21.99839955784705,113.6518751912663,25316.22784093876,148.32913429398505,278.3715744322792,403.9860686483712,0.6719151601600988,2088.984129099022,67775.57537380717,224.424626192958,-30.0,25239.155024474232,0.0,56406.33071026401,1.063975411184022,88299.6505812872,6.0,2,1
237,2022-03-22T09:16:04,0,HEAD,21.99680821708474,113.65285736491946,25350.982594272744,148.3171639726908,278.1684950088272,403.9275372184504,0.6719151601600988,2085.2852000388352,67774.5670033529,225.43299664721428,-30.0,25274.04607469274,0.0,56360.501606778,1.063975411184022,88201.49440358032,6.0,2,1
238,2022-03-22T09:16:05,0,HEAD,21.995217313107663,113.65383973108538,25385.6756854304,148.30511412541685,277.9658518292652,403.8691009688963,0.6719151601600988,2081.5854694591685,67773.55979391896,226.4402060811552,-30.0,25308.875493334133,0.0,56314.86957080501,1.063975411184022,88103.5026063252,6.0,2,1
239,2022-03-22T09:16:06,0,HEAD,21.99362684693306,113.65482229209223,25420.307101792547,148.2929837023685,277.76364458224486,403.810759963496,0.6719151601600988,2077.884981728986,67772.5537434683,227.4462565318056,-30.0,25343.643266139832,0.0,56269.43399810044,1.063975411184022,88005.67527729235,6.0,2,1
240,2022-03-22T09:16:07,0,HEAD,21.992036819597207,113.65580505029648,25454.876831476333,148.28077163297473,277.56187295248753,403.75251426476245,0.6719151601600988,2074.183781027079,67771.54884996335,228.4511500367637,-30.0,25378.34937959426,0.0,56224.19428461944,1.063975411184022,87908.01250209229,6.0,2,1
241,2022-03-22T09:16:08,0,HEAD,21.99044723215582,113.65678800808332,25489.384863332038,148.2684768253418,277.3605366208042,403.6943639339385,0.6719151601600988,2070.481911341972,67770.54511136594,229.4548886341758,-30.0,25412.993820922035,0.0,56179.14982653038,1.063975411184022,87810.51436418349,6.0,2,1
242,2022-03-22T09:16:09,0,HEAD,21.98885808568447,113.65777116786737,25523.831186939897,148.25609816568237,277.1596352641332,403.63630903100113,0.6719151601600988,2066.7794164718184,67769.5425256374,230.45747436271168,-30.0,25447.576578084936,0.0,56134.30002022844,1.063975411184022,87713.18094488033,6.0,2,1
243,2022-03-22T09:16:10,0,HEAD,21.98726938127899,113.6587545320932,25558.215792606967,148.2436345177301,276.9591685555604,403.578349614666,0.6719151601600988,2063.0763400242954,67768.54109073857,231.45890926153933,-30.0,25482.09763977814,0.0,56089.644262349095,1.063975411184022,87616.01232336082,6.0,2,1
244,2022-03-22T09:16:11,0,HEAD,21.985681120055908,113.659738103236,25592.53867136391,148.2310847221296,276.7591361643532,403.52048574239126,0.6719151601600988,2059.372725416536,67767.54080462981,232.4591953703004,-30.0,25516.556995428047,0.0,56045.18194978138,1.063975411184022,87519.00857667475,6.0,2,1
245,2022-03-22T09:16:12,0,HEAD,21.984093303152896,113.660721883802,25626.799814961825,148.21844759581458,276.5595377559855,403.4627174703826,0.6719151601600988,2055.6686158750285,67766.54166527103,233.45833472908544,-30.0,25550.954635188093,0.0,56000.91247968122,1.063975411184022,87422.16977975145,6.0,2,1
246,2022-03-22T09:16:13,0,HEAD,21.982505931729204,113.6617058763294,25660.999215869084,148.20572193135015,276.36037299216935,403.4050448535969,0.6719151601600988,2051.964054435566,67765.5436706217,234.4563293784094,-30.0,25585.290549936108,0.0,55956.835249484495,1.063975411184022,87325.49600540787,6.0,2,1
247,2022-03-22T09:16:14,0,HEAD,21.980919006966136,113.66269008338872,25695.13686726814,148.19290649626836,276.1616415308778,403.3474679457468,0.6719151601600988,2048.259083943172,67764.54681864093,235.45318135918717,-30.0,25619.56473127097,0.0,55912.94965692004,1.063975411184022,87228.98732435648,6.0,2,1
248,2022-03-22T09:16:15,0,HEAD,21.97933253006753,113.66367450758364,25729.21276305234,148.18000003237103,275.9633430263777,403.28998679930487,0.6719151601600988,2044.553747052048,67763.5511072874,236.44889271270904,-30.0,25653.777171509704,0.0,55869.255100022565,1.063975411184022,87132.64380521321,6.0,2,1
249,2022-03-22T09:16:16,0,HEAD,21.97774650226025,113.66465915155172,25763.22689782277,148.16700125500773,275.7654771292548,403.2326014655087,0.6719151601600988,2040.8480862255235,67762.5565345195,237.4434654806168,-30.0,25687.927863684043,0.0,55825.75097714554,1.063975411184022,87036.46551450557,6.0,2,1
250,2022-03-22T09:16:17,0,HEAD,21.97616092479468,113.66564401796496,25797.179266885032,148.15390885233674,275.5680434864455,403.175311994364,0.6719151601600988,2037.142143736012,67761.56309829524,238.4369017048792,-30.0,25722.016801537146,0.0,55782.436686973866,1.063975411184022,86940.45251668053,6.0,2,1
251,2022-03-22T09:16:18,0,HEAD,21.97457579894526,113.66662910953062,25831.069866246115,148.14072148455102,275.37104174125733,403.11811843464994,0.6719151601600988,2033.4359616649936,67760.57079657236,239.42920342776827,-30.0,25756.043979520287,0.0,55739.31162853632,1.063975411184022,86844.60487411259,6.0,2,1
252,2022-03-22T09:16:19,0,HEAD,21.972991126011006,113.66761442899193,25864.898692611165,148.1274377830808,275.17447153340333,403.06102083392335,0.6719151601600988,2029.7295819029707,67759.5796273083,240.4203726918351,-30.0,25790.009392790875,0.0,55696.375201218274,1.063975411184022,86748.92264711182,6.0,2,1
253,2022-03-22T09:16:20,0,HEAD,21.97140690731607,113.6685999791289,25898.665743380323,148.1140563497644,274.97833249902817,403.00401923852274,0.6719151601600988,2026.0230461494552,67758.58958846025,241.41041153988616,-30.0,25823.91303720737,0.0,55653.62680477401,1.063975411184022,86653.40589393183,6.0,2,1
254,2022-03-22T09:16:21,0,HEAD,21.9698231442103,113.66958576275908,25932.37101664554,148.1005757559986,274.78262427073383,402.9471136935732,0.6719151601600988,2022.3163959129663,67757.60067798517,242.39932201495955,-30.0,25857.754909327698,0.0,55611.0658393389,1.063975411184022,86558.05467077797,6.0,2,1
255,2022-03-22T09:16:22,0,HEAD,21.96823983806982,113.67057178273834,25966.01451118739,148.08699454184318,274.5873464776082,402.89030424299017,0.6719151601600988,2018.609672511017,67756.61289383983,243.3871061603014,-30.0,25891.535006404945,0.0,55568.69170544179,1.063975411184022,86462.86903181528,6.0,2,1
256,2022-03-22T09:16:23,0,HEAD,21.96665699029764,113.6715580419618,25999.59622647189,148.07331121510285,274.39249874525115,402.8335909294845,0.6719151601600988,2014.9029170701128,67755.62623398079,244.37376601934236,-30.0,25925.25332638512,0.0,55526.5038040169,1.063975411184022,86367.84902917649,6.0,2,1
257,2022-03-22T09:16:24,0,HEAD,21.965074602324265,113.67254454336457,26033.11616264732,148.05952425037674,274.19808069580574,402.7769737945665,0.6719151601600988,2011.196170525769,67754.64069636445,245.359303635674,-30.0,25958.90986790357,0.0,55484.501536415926,1.063975411184022,86272.9947129702,6.0,2,1
